7.002381608410641596e+22 3.414988440365183177e-27 4.713863991061709410e-12 1.002147471294329315e+07 -8.476198668272180402e-09 -8.476198668272180402e-09
7.044820284825252816e+22 3.407872985505624884e-27 4.701575077334304729e-12 1.001621875333609618e+07 -8.499978846279936235e-09 -8.499978846279936235e-09
7.087258961239862359e+22 3.400749433324468750e-27 4.689277697037132217e-12 1.001094656100764312e+07 -8.523423636926451617e-09 -8.523423636926451617e-09
7.129697637654472740e+22 3.393618143694228477e-27 4.676972503989922489e-12 1.000565833370345831e+07 -8.546534545695252891e-09 -8.546534545695252891e-09
7.172136314069082282e+22 3.386479473400848263e-27 4.664660145728589691e-12 1.000035426850155927e+07 -8.569313097725509131e-09 -8.569313097725509131e-09
7.214574990483692664e+22 3.379333776131160086e-27 4.652341263486549667e-12 9.995034561799418181e+06 -8.591760837269117111e-09 -8.591760837269117111e-09
7.257013666898302206e+22 3.372181402461247139e-27 4.640016492177834647e-12 9.989699409301241860e+06 -8.613879327156845558e-09 -8.613879327156845558e-09
7.299452343312911748e+22 3.365022699845710559e-27 4.627686460382000429e-12 9.984349006005473435e+06 -8.635670148259574216e-09 -8.635670148259574216e-09
7.341891019727522130e+22 3.357858012607807871e-27 4.615351790330787287e-12 9.978983546192610636e+06 -8.657134898959578199e-09 -8.657134898959578199e-09
7.384329696142131672e+22 3.350687681930470330e-27 4.603013097896501477e-12 9.973603223413228989e+06 -8.678275194628858265e-09 -8.678275194628858265e-09
7.426768372556741214e+22 3.343512045848169021e-27 4.590670992582096337e-12 9.968208230476321653e+06 -8.699092667101900860e-09 -8.699092667101900860e-09
7.469207048971351595e+22 3.336331439239618244e-27 4.578326077512919061e-12 9.962798759437888861e+06 -8.719588964166131546e-09 -8.719588964166131546e-09
7.511645725385961977e+22 3.329146193821316176e-27 4.565978949430086793e-12 9.957375001589763910e+06 -8.739765749044353060e-09 -8.739765749044353060e-09
7.554084401800572358e+22 3.321956638141895555e-27 4.553630198685495269e-12 9.951937147448744625e+06 -8.759624699892319117e-09 -8.759624699892319117e-09
7.596523078215182739e+22 3.314763097577263570e-27 4.541280409238364693e-12 9.946485386745933443e+06 -8.779167509296197370e-09 -8.779167509296197370e-09
7.638961754629791443e+22 3.307565894326546755e-27 4.528930158653381003e-12 9.941019908416381106e+06 -8.798395883770030723e-09 -8.798395883770030723e-09
7.681400431044401824e+22 3.300365347408789212e-27 4.516580018100320247e-12 9.935540900588970631e+06 -8.817311543271523993e-09 -8.817311543271523993e-09
7.723839107459012205e+22 3.293161772660422115e-27 4.504230552355185958e-12 9.930048550576539710e+06 -8.835916220708724979e-09 -8.835916220708724979e-09
7.766277783873620908e+22 3.285955482733467173e-27 4.491882319802793283e-12 9.924543044866280630e+06 -8.854211661460009892e-09 -8.854211661460009892e-09
7.808716460288231290e+22 3.278746787094478379e-27 4.479535872440795027e-12 9.919024569110387936e+06 -8.872199622900656461e-09 -8.872199622900656461e-09
7.851155136702841671e+22 3.271535992024195464e-27 4.467191755885095489e-12 9.913493308116931468e+06 -8.889881873925894903e-09 -8.889881873925894903e-09
7.893593813117450374e+22 3.264323400617898332e-27 4.454850509376658539e-12 9.907949445841031149e+06 -8.907260194485092735e-09 -8.907260194485092735e-09
7.936032489532062433e+22 3.257109312786453120e-27 4.442512665789634028e-12 9.902393165376206860e+06 -8.924336375125563018e-09 -8.924336375125563018e-09
7.978471165946671137e+22 3.249894025258031964e-27 4.430178751640820279e-12 9.896824648946050555e+06 -8.941112216533560177e-09 -8.941112216533560177e-09
